"district_id","district_name","block_id","block_name","cluster_id","cluster_name","school_id","school_name","school_management_id","total_students","students_reviewed","gujarati_udayman","gujarati_pragatishil","gujarati_nipun","maths_udayman","maths_pragatishil","maths_nipun"
"2415",ANAND,"241503",BORSAD,"2415030020",SISVA,"24150305305",VADTALAV PRIMARY SCHOOL,3,74,74,16,30,28,12,39,23
"2415",ANAND,"241503",BORSAD,"2415030021",VASNA BORSAD,"24150306305",ADRASH SHALA VASNA BORSAD,3,141,141,82,47,12,112,24,5
"2415",ANAND,"241503",BORSAD,"2415030021",VASNA BORSAD,"24150306303",BAHUCHARMATAVARG PRIMARYSCHOOL,3,28,28,10,18,0,13,15,0
"2415",ANAND,"241503",BORSAD,"2415030021",VASNA BORSAD,"24150306301",GRANT IN AID RESIDENTIAL PRIMARY SCHOOL VASANA BORSAD,2,53,53,33,18,2,32,14,7
"2415",ANAND,"241503",BORSAD,"2415030021",VASNA BORSAD,"24150304502",MUJAR TALAVADI PRIMARY SCHOOL,3,44,44,14,27,3,12,30,2
"2415",ANAND,"241503",BORSAD,"2415030021",VASNA BORSAD,"24150304501",NISRAYA PRIMARY SCHOOL,3,142,142,42,65,35,32,62,48
"2415",ANAND,"241503",BORSAD,"2415030021",VASNA BORSAD,"24150306304",S.D.PATEL (NON GR),5,152,0,0,0,0,0,0,0
"2415",ANAND,"241503",BORSAD,"2415030021",VASNA BORSAD,"24150304503",SHARVANPURA PRIMARY SCHOOL,3,89,89,23,45,21,19,48,22
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150306505",AJITPURA PRIMARY SCHOOL VIRSAD,3,22,22,16,6,0,15,7,0
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150304803",INDIRA COLONY PRIMARY SCHOOL RANOLI,3,42,42,22,16,4,12,22,8
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150303601",KHANPUR PRIMARY SCHOOL,3,125,125,53,52,20,50,51,24
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150306504",NARAYAN NAGAR PRIMARY SCHOOL,3,68,68,39,23,6,41,19,8
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150304801",NARSINHBHAI J PATEL,3,126,126,79,41,6,66,51,9
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150304804",RANOLI SHALA (NON GR),5,242,242,52,133,57,76,115,51
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150303602",TULJAPURA PRIMARY SCHOOL,3,32,32,12,10,10,12,10,10
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150306503",VASANDAS (NON GR),5,164,163,42,42,79,18,66,79
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150306506",VIRESVAR MAHADEV PRIMARYSCHOOL,3,108,108,36,63,9,22,64,22
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150306502",VIRSAD KANYA SHALA,3,71,71,28,36,7,11,49,11
"2415",ANAND,"241503",BORSAD,"2415030005",VIRSAD KUMAR,"24150306501",VIRSAD KUMAR SHALA,3,52,52,18,21,13,15,21,16
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150303401",ADARSH SHALA KATHOL,3,191,191,69,95,27,55,104,32
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150304906",GOPALPURA PRIMARY SCHOOL,3,16,16,12,4,0,12,4,0
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150303101",KASARI PRIMARY SCHOOL,3,125,125,58,45,22,52,51,22
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150303102",KASIYAPURA PRIMARY SCHOOL,3,74,74,45,25,4,34,36,4
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150304905",NADIYAPURA PRIMARY SCHOOL,3,37,37,16,19,2,12,24,1
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150304901",RAS KUMAR SHALA,3,62,62,38,18,6,35,20,7
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150306604",RAVPURA PRIMARY SCHOOL,3,37,37,25,12,0,26,11,0
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150304908",SHREE J P PATEL(MUKHI) VIDYAVIHAR,5,257,0,0,0,0,0,0,0
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150304907",SURAJBA PRIMARY SCHOOL(NON GR),5,229,0,0,0,0,0,0,0
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150304904",VADIYAPURA PRIMARY SCHOOL,3,52,52,33,19,0,33,19,0
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150306603",ZAROLA KANYA SHALA,3,71,71,17,24,30,19,15,37
"2415",ANAND,"241503",BORSAD,"2415030022",ZAROLA KUMAR,"24150306601",ZAROLA KUMAR SHALA,3,64,64,8,41,15,13,32,19
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150401304",ANDHARIKYARI PRIMARY SCHOOL,3,32,32,16,16,0,15,17,0
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150401202",ANMBALIYAPURA  PRIMARY SCHOOL,3,48,48,13,35,0,7,41,0
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150400201",BAMNAVA  PRIMARY SCHOOL,3,94,94,65,18,11,66,28,0
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150400701",FINAV  PRIMARY SCHOOL,3,207,207,92,85,30,75,97,35
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150401305",GATE PRIMARY SCHOOL,3,64,64,24,24,16,26,22,16
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150400204",INDIRA AVAS  PRIMARY SCHOOL,3,66,66,29,28,9,28,34,4
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150401201",JAHAJ  PRIMARY SCHOOL,3,98,98,44,51,3,41,54,3
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150401301",JALSAN  PRIMARY SCHOOL,3,202,202,120,50,32,120,49,33
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150401307",KHAKHARKYARI  PRIMARY SCHOOL,3,32,32,8,13,11,6,19,7
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150400202",KISHANPURA  PRIMARY SCHOOL,3,30,30,17,10,3,15,15,0
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150400207",LAKSH HIGHSCHOOL (ENG),5,228,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150400206",LAKSH HIGHSCHOOL NON,5,417,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150403301",NANDELI  PRIMARY SCHOOL,3,32,32,12,19,1,5,27,0
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150400702",VIJAYPURA  PRIMARY SCHOOL,3,11,11,8,3,0,3,8,0
"2415",ANAND,"241504",KHAMBHAT,"2415040002",BAMNAVA,"24150401306",VRUNDAVAN PRIMARY SCHOOL,3,68,68,54,14,0,52,16,0
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402228",BRANCH-10 JAYABEN SUKHADIYA,3,82,82,16,35,31,12,33,37
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402231",BRANCH-11 PRANJIVAN SHAH,3,93,93,49,30,14,26,60,7
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402202",BRANCH-1 M Z VAGHELA,3,105,105,42,46,17,38,41,26
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402212",BRANCH-4 PIRAJPUR  PRIMARY SCH,3,62,62,18,23,21,18,22,22
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402221",BRANCH-9 K D ZAVERI,3,116,116,77,28,11,78,36,2
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402217",KATAKPUR  PRIMARY SCHOOL,3,163,163,83,63,17,62,59,42
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402247",M.A.MUNSHI ENGLISH MEDIUM PRIMARY SCHOOL(GENIUS),5,79,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402235",NEW ERA PRIMARY SCH(NON GRAN),5,77,77,32,24,21,32,23,22
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402257",SHAH E MIRAN PUBLIC SCHOOL,5,17,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402233",SHRIMATI S A RAO(NON GR),5,129,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040004",BRANCH-1,"24150402261",SMT. S.A.RAO GUJ. MADHYAM PRATHMIK SHALA,5,106,106,13,78,15,19,72,15
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150402237",A S PATEL PRI SCHOOL (NON GRNT),5,502,502,19,384,99,19,398,85
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150402213",BRANCH -6 P K PATEL,3,97,97,62,21,14,56,28,13
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150403902",CHATARDI  PRIMARY SCHOOL,3,30,30,30,0,0,25,5,0
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150402252",CONVENT OF JESUS AND MARY ENGLISH MEDIUM SCHOOL,5,189,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150401701",KALITALAVADI PRIMARY SCHOOL,3,124,124,39,60,25,33,52,39
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150401901",KANSARI PRIMARY SCHOOL,3,99,99,28,64,7,23,69,7
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150403201",NANAKALODRA  PRIMARY SCHOOL,3,167,167,100,57,10,55,97,15
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150405003",NAVAPURA  PRIMARY SCHOOL,3,106,106,45,43,18,43,41,22
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24154101097",OM JAY NARAYAN KINDERGARTEN AND SHRI SWAMINARAYAN PLAY GROUP CENTRE,5,0,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150402227",ONGC  PRIMARY SCHOOL,3,383,383,148,140,95,134,207,42
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150402223",S B VAKIL ENG MED (NON GR),5,277,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150402248",SHREE K.P.PATEL INTERNATIONAL ENG MED SCHOOL,5,288,2,0,2,0,0,2,0
"2415",ANAND,"241504",KHAMBHAT,"2415040003",BRANCH -6,"24150403202",SHRI N A PATEL SHISHUVIDHYALAY,5,112,112,29,52,31,30,49,33
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150400301",BHIMTALAV  PRIMARY SCHOOL,3,208,208,73,94,41,48,110,50
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150400501",DAHEDA  PRIMARY SCHOOL,3,267,267,140,70,57,141,90,36
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150400901",GUDEL  PRIMARY SCHOOL,3,75,75,23,31,21,16,42,17
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150403502",JUNIAKHOL  PRIMARY SCHOOL,3,67,67,45,18,4,46,21,0
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150402501",LUNEJ PRIMARY SCHOOL,3,153,153,67,63,23,53,75,25
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150405302",NAVAGAMBARA  PRIMARY SCHOOL,3,75,75,19,28,28,20,32,23
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150403501",NAVIAKHOL  PRIMARY SCHOOL,3,22,22,12,10,0,17,5,0
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150404502",PALADI  PRIMARY SCHOOL,3,36,36,26,4,6,24,12,0
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150404501",SOKHDA  PRIMARY SCHOOL,3,64,64,10,19,35,12,20,32
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150404701",TAMSA  PRIMARY SCHOOL,3,111,111,41,47,23,30,51,30
"2415",ANAND,"241504",KHAMBHAT,"2415040006",DAHEDA,"24150405301",VAINAJ  PRIMARY SCHOOL,3,164,164,88,47,29,84,50,30
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150400302",BHATTALAVADI  PRIMARY SCHOOL,3,26,26,3,23,0,1,23,2
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150401501",JINAJ  PRIMARY SCHOOL,3,152,152,71,69,12,81,57,14
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150402602",JUNI MALASONI  PRIMARY SCHOOL,3,92,92,16,30,46,12,39,41
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150402401",LAXMIPURA  PRIMARY SCHOOL,3,80,80,6,30,44,1,33,46
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150402601",NAVI MALASONI  PRIMARY SCHOOL,3,25,25,5,6,14,6,8,11
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150403402",PARISHRAM ASHRAM SHALA,2,78,76,27,41,8,31,43,2
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150401505",SMT. KANTABEN SHIVABHAI AMIN PRIMARY,5,62,60,17,43,0,29,31,0
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150402603",VIRPUR  PRIMARY SCHOOL,3,45,45,10,34,1,10,34,1
"2415",ANAND,"241504",KHAMBHAT,"2415040007",JINAJ,"24150404503",ZALAPUR  PRIMARY SCHOOL,3,35,35,4,12,19,6,13,16
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150400401",ADARSH  PRIMARY SCHOOL (BHUVEL),3,125,125,47,29,49,42,44,39
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150401603",ADARSH  PRIMARY SCHOOL PANDOLIYAPURA,3,94,94,33,40,21,34,42,18
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150401604",ANTA VISTAR  PRIMARY SCHOOL,3,112,112,43,46,23,33,64,15
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150400101",BAJIPURA PRIMARY SCHOOL,3,75,75,56,19,0,53,22,0
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150401608",BRANCH KALAMSAR  PRIMARY SCHOO,3,92,92,25,36,31,24,38,30
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150401602",JAHANGIRPURA  PRIMARY SCHOOL,3,65,64,31,28,5,24,34,6
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150401606",JETPURA  PRIMARY SCHOOL,3,35,35,26,9,0,26,9,0
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150400102",KANAKPURA PRIMARY SCHOOL,3,62,62,8,10,44,7,20,35
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150405604",KANTHARIYAPURA  PRIMARY SCHOOL,3,27,27,16,11,0,16,10,1
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150405602",KHATA AANBA  PRIMARY SCHOOL,3,64,64,23,33,8,25,31,8
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150401607",PATO VISTAR  PRIMARY SCHOOL,3,51,51,37,10,4,28,18,5
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150401605",SONARIYA  PRIMARY SCHOOL,3,63,63,25,35,3,24,35,4
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150405603",VADIYAPURA  PRIMARY SCHOOL,3,48,48,27,17,4,29,15,4
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150405601",VATRA  PRIMARY SCHOOL,3,130,130,49,42,39,44,65,21
"2415",ANAND,"241504",KHAMBHAT,"2415040015",KALAMSAR,"24150401601",VIJAY KUMAR  PRIMARY SCHOOL KALAMSAR,3,258,258,73,91,94,76,107,75
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150401801",A D PATEL PRIMARY SCHOOL,3,125,125,47,50,28,56,44,25
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150401803",A F PATEL 1TO5(NON GR),5,302,232,48,65,119,25,85,122
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150405202",AMBIKAPURA  PRIMARY SCHOOL,3,46,46,13,16,17,10,13,23
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150401102",BHALEJPURA  PRIMARY SCHOOL,3,20,20,9,11,0,9,11,0
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150402002",INDIRA COLONY PRIMARY SCHOOL,3,37,37,21,13,3,22,15,0
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24154101083",JALARAM BALMANDIR KANISA,5,0,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150402001",KANZAT PRIMARY SCHOOL,3,111,111,47,41,23,54,39,18
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150401101",P D PATEL  PRIMARY SCHOOL,3,73,73,35,25,13,36,25,12
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150403901",POPATVAV  PRIMARY SCHOOL,3,41,41,13,27,1,15,25,1
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150401103",RANOLIPURA PRIMARY SCHOOL,3,23,23,13,7,3,11,9,3
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150401804",SARSVATIVARG PRIMARY SCHOOL,3,18,18,4,14,0,0,16,2
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150404301",SAYMA  PRIMARY SCHOOL,3,210,210,86,82,42,76,109,25
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150404302",SHRIMATI K M J SCHOOL,5,72,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150404901",TIMBA  PRIMARY SCHOOL,3,250,250,92,75,83,76,92,82
"2415",ANAND,"241504",KHAMBHAT,"2415040001",KANISA,"24150405201",VADOLA  PRIMARY SCHOOL,3,66,66,20,29,17,22,39,5
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403001",KODVA  PRIMARY SCHOOL,3,51,51,30,20,1,18,31,2
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150402701",MALU  PRIMARY SCHOOL,3,40,40,13,23,4,10,18,12
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150402249",MUNI UNIVERSAL SCHOOL,5,183,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403102",NAGRA KANYA SHALA,3,155,155,50,57,48,41,76,38
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403101",NAGRA KUMAR SHALA,3,172,172,87,53,32,82,58,32
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403401",NAVAGAM VANTA  PRIMARY SCHOOL,3,44,44,3,33,8,8,27,9
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403602",NAVAPURA  PRIMARY SCHOOL,3,24,24,4,15,5,7,12,5
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150404101",RANGPUR  PRIMARY SCHOOL,3,64,64,30,34,0,32,32,0
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403104",SAMARKHA  PRIMARY SCHOOL,3,55,55,15,19,21,15,18,22
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150402263",SHREE JABRESHWAR INTERNATION SCHOOL ENGLISH,5,250,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150402262",SHREE JABRESHWAR PRATHMIK SCHOOL,5,102,101,23,52,26,30,65,6
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403002",VIJAYKUMAR  PRIMARY SCHOOL MOTIPURA,3,40,40,8,22,10,7,25,8
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403601",VIJAY KUMAR  PRIMARY SCHOOL NEJA,3,102,102,38,37,27,32,47,23
"2415",ANAND,"241504",KHAMBHAT,"2415040009",NAGRA KUMAR,"24150403103",VINAY VIDYA MANDIR UNDISIM,3,37,37,10,9,18,8,16,13
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150400804",DEVPURA PRIMARY SCHOOL,3,12,12,9,3,0,12,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150400801",GOLANA  PRIMARY SCHOOL,3,238,238,142,67,29,138,86,14
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150400802",HAIDERPURA  PRIMARY SCHOOL,3,112,112,52,36,24,28,64,20
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150402901",MITALI PRIMARY SCHOOL,3,227,227,123,83,21,103,99,25
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150403701",PANDAD  PRIMARY SCHOOL,3,190,190,89,82,19,78,80,32
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150404201",ROHINI  PRIMARY SCHOOL,3,201,201,86,82,33,82,91,28
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150402903",SWAMINARAYN VIDHYPITH,5,103,91,4,30,57,4,26,61
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150404601",TADATALAV  PRIMARY SCHOOL,3,144,144,46,76,22,33,75,36
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150404801",TARAKPUR  PRIMARY SCHOOL,3,63,63,26,32,5,25,34,4
"2415",ANAND,"241504",KHAMBHAT,"2415040010",PANDAD,"24150405101",VADGAM  PRIMARY SCHOOL,3,245,245,84,86,75,77,109,59
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150400203",ANANDPURA  PRIMARY SCHOOL,3,22,22,4,12,6,9,10,3
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150401403",B S PATEL PRI.SC(.NON GR),5,154,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150403803",GANDHIVARG  PRIMARY SCHOOL,3,31,31,12,19,0,12,19,0
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150403804",HARINATH  PRIMARY SCHOOL,3,48,48,25,23,0,21,27,0
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150401401",JALUNDH PRIMARY SCHOOL,3,197,195,63,72,60,46,94,55
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150403805",JAMIAH SCHOOL,5,175,0,0,0,0,0,0,0
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150403801",K B PATEL  PRIMARY SCHOOL,3,122,122,41,69,12,45,65,12
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150405007",KOTHIYAVARG  PRIMARY SCHOOL,3,40,40,19,18,3,14,23,3
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150403802",PIPLOIPARU  PRIMARY SCHOOL,3,41,41,25,15,1,13,24,4
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150405203",SHIVRAMPURA  PRIMARY SCHOOL,3,52,52,23,29,0,16,36,0
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150405004",SUNDARIVARG  PRIMARY SCHOOL,3,28,28,4,11,13,2,14,12
"2415",ANAND,"241504",KHAMBHAT,"2415040008",PIPLOI,"24150405006",SUNDARPURA  PRIMARY SCHOOL,3,34,34,10,15,9,10,13,11
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150405401",ADARSH SENIOR SHALA (VASANA),3,158,158,59,56,43,43,71,44
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404004",BILIYAKUVA  PRIMARY SCHOOL,3,76,76,24,30,22,7,46,23
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404403",CHOKHANDIVARG  PRIMARY SCHOOL,3,33,33,7,26,0,5,28,0
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150405402",GAJNISIM PRA. SCHOOL,3,38,38,18,20,0,10,21,7
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404008",KANJIKUI  PRIMARY SCHOOL,3,37,37,13,20,4,12,22,3
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404007",KHADANA  PRIMARY SCHOOL,3,43,43,8,18,17,10,19,14
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404005",MADHIMANDIR PRIMARY SCHOOL,3,34,34,7,26,1,5,25,4
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404003",MALAVAN  PRIMARY SCHOOL,3,52,52,25,22,5,21,22,9
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404002",RAJPUR  PRIMARY SCHOOL,3,42,42,31,11,0,19,22,1
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404001",RALEJ PRIMARY SCHOOL,3,315,315,142,115,58,137,122,56
"2415",ANAND,"241504",KHAMBHAT,"2415040011",RALEJ,"24150404009",VADIYAPURA  PRIMARY SCHOOL,3,42,42,22,18,2,13,25,4
"2415",ANAND,"241504",KHAMBHAT,"2415040012",RATNESVAR,"24150401001",ANMBEKHADA  PRIMARY SCHOOL,3,64,64,26,33,5,18,34,12
"2415",ANAND,"241504",KHAMBHAT,"2415040012",RATNESVAR,"24150401003",BHATIYAVARG  PRIMARY SCHOOL,3,43,43,26,15,2,17,22,4
"2415",ANAND,"241504",KHAMBHAT,"2415040012",RATNESVAR,"24150400601",DHUVARAN PRIMARY SCHOOL,3,24,24,12,11,1,12,11,1
"2415",ANAND,"241504",KHAMBHAT,"2415040012",RATNESVAR,"24150402101",KHADODHI PRIMARY SCHOOL,3,201,201,94,66,41,81,85,35
